id,Date,Full date,Year,Month
24837,01,2019-01-01,2019,01
24838,02,2019-01-02,2019,01
24839,03,2019-01-03,2019,01
24840,04,2019-01-04,2019,01
24841,05,2019-01-05,2019,01
24842,06,2019-01-06,2019,01
24843,07,2019-01-07,2019,01
24844,08,2019-01-08,2019,01
24845,09,2019-01-09,2019,01
24846,10,2019-01-10,2019,01
24847,11,2019-01-11,2019,01
24848,12,2019-01-12,2019,01
24849,13,2019-01-13,2019,01
24850,14,2019-01-14,2019,01
24851,15,2019-01-15,2019,01
24852,16,2019-01-16,2019,01
24853,17,2019-01-17,2019,01
24854,18,2019-01-18,2019,01
24855,19,2019-01-19,2019,01
24856,20,2019-01-20,2019,01
24857,21,2019-01-21,2019,01
24858,22,2019-01-22,2019,01
24859,23,2019-01-23,2019,01
24860,24,2019-01-24,2019,01
24861,25,2019-01-25,2019,01
24862,26,2019-01-26,2019,01
24863,27,2019-01-27,2019,01
24864,28,2019-01-28,2019,01
24865,29,2019-01-29,2019,01
24866,30,2019-01-30,2019,01
24867,31,2019-01-31,2019,01
24868,01,2019-02-01,2019,02
24869,02,2019-02-02,2019,02
24870,03,2019-02-03,2019,02
24871,04,2019-02-04,2019,02
24872,05,2019-02-05,2019,02
24873,06,2019-02-06,2019,02
24874,07,2019-02-07,2019,02
24875,08,2019-02-08,2019,02
24876,09,2019-02-09,2019,02
24877,10,2019-02-10,2019,02
24878,11,2019-02-11,2019,02
24879,12,2019-02-12,2019,02
24880,13,2019-02-13,2019,02
24881,14,2019-02-14,2019,02
24882,15,2019-02-15,2019,02
24883,16,2019-02-16,2019,02
24884,17,2019-02-17,2019,02
24885,18,2019-02-18,2019,02
24886,19,2019-02-19,2019,02
24887,20,2019-02-20,2019,02
24888,21,2019-02-21,2019,02
24889,22,2019-02-22,2019,02
24890,23,2019-02-23,2019,02
24891,24,2019-02-24,2019,02
24892,25,2019-02-25,2019,02
24893,26,2019-02-26,2019,02
24894,27,2019-02-27,2019,02
24895,28,2019-02-28,2019,02
24896,01,2019-03-01,2019,03
24897,02,2019-03-02,2019,03
24898,03,2019-03-03,2019,03
24899,04,2019-03-04,2019,03
24900,05,2019-03-05,2019,03
24901,06,2019-03-06,2019,03
24902,07,2019-03-07,2019,03
24903,08,2019-03-08,2019,03
24904,09,2019-03-09,2019,03
24905,10,2019-03-10,2019,03
24906,11,2019-03-11,2019,03
24907,12,2019-03-12,2019,03
24908,13,2019-03-13,2019,03
24909,14,2019-03-14,2019,03
24910,15,2019-03-15,2019,03
24911,16,2019-03-16,2019,03
24912,17,2019-03-17,2019,03
24913,18,2019-03-18,2019,03
24914,19,2019-03-19,2019,03
24915,20,2019-03-20,2019,03
24916,21,2019-03-21,2019,03
24917,22,2019-03-22,2019,03
24918,23,2019-03-23,2019,03
24919,24,2019-03-24,2019,03
24920,25,2019-03-25,2019,03
24921,26,2019-03-26,2019,03
24922,27,2019-03-27,2019,03
24923,28,2019-03-28,2019,03
24924,29,2019-03-29,2019,03
24925,30,2019-03-30,2019,03
24926,31,2019-03-31,2019,03
24927,01,2019-04-01,2019,04
24928,02,2019-04-02,2019,04
24929,03,2019-04-03,2019,04
24930,04,2019-04-04,2019,04
24931,05,2019-04-05,2019,04
24932,06,2019-04-06,2019,04
24933,07,2019-04-07,2019,04
24934,08,2019-04-08,2019,04
24935,09,2019-04-09,2019,04
24936,10,2019-04-10,2019,04
24937,11,2019-04-11,2019,04
24938,12,2019-04-12,2019,04
24939,13,2019-04-13,2019,04
24940,14,2019-04-14,2019,04
24941,15,2019-04-15,2019,04
24942,16,2019-04-16,2019,04
24943,17,2019-04-17,2019,04
24944,18,2019-04-18,2019,04
24945,19,2019-04-19,2019,04
24946,20,2019-04-20,2019,04
24947,21,2019-04-21,2019,04
24948,22,2019-04-22,2019,04
24949,23,2019-04-23,2019,04
24950,24,2019-04-24,2019,04
24951,25,2019-04-25,2019,04
24952,26,2019-04-26,2019,04
24953,27,2019-04-27,2019,04
24954,28,2019-04-28,2019,04
24955,29,2019-04-29,2019,04
24956,30,2019-04-30,2019,04
24957,01,2019-05-01,2019,05
24958,02,2019-05-02,2019,05
24959,03,2019-05-03,2019,05
24960,04,2019-05-04,2019,05
24961,05,2019-05-05,2019,05
24962,06,2019-05-06,2019,05
24963,07,2019-05-07,2019,05
24964,08,2019-05-08,2019,05
24965,09,2019-05-09,2019,05
24966,10,2019-05-10,2019,05
24967,11,2019-05-11,2019,05
24968,12,2019-05-12,2019,05
24969,13,2019-05-13,2019,05
24970,14,2019-05-14,2019,05
24971,15,2019-05-15,2019,05
24972,16,2019-05-16,2019,05
24973,17,2019-05-17,2019,05
24974,18,2019-05-18,2019,05
24975,19,2019-05-19,2019,05
24976,20,2019-05-20,2019,05
24977,21,2019-05-21,2019,05
24978,22,2019-05-22,2019,05
24979,23,2019-05-23,2019,05
24980,24,2019-05-24,2019,05
24981,25,2019-05-25,2019,05
24982,26,2019-05-26,2019,05
24983,27,2019-05-27,2019,05
24984,28,2019-05-28,2019,05
24985,29,2019-05-29,2019,05
24986,30,2019-05-30,2019,05
24987,31,2019-05-31,2019,05
24988,01,2019-06-01,2019,06
24989,02,2019-06-02,2019,06
24990,03,2019-06-03,2019,06
24991,04,2019-06-04,2019,06
24992,05,2019-06-05,2019,06
24993,06,2019-06-06,2019,06
24994,07,2019-06-07,2019,06
24995,08,2019-06-08,2019,06
24996,09,2019-06-09,2019,06
24997,10,2019-06-10,2019,06
24998,11,2019-06-11,2019,06
24999,12,2019-06-12,2019,06
25000,13,2019-06-13,2019,06
25001,14,2019-06-14,2019,06
25002,15,2019-06-15,2019,06
25003,16,2019-06-16,2019,06
25004,17,2019-06-17,2019,06
25005,18,2019-06-18,2019,06
25006,19,2019-06-19,2019,06
25007,20,2019-06-20,2019,06
25008,21,2019-06-21,2019,06
25009,22,2019-06-22,2019,06
25010,23,2019-06-23,2019,06
25011,24,2019-06-24,2019,06
25012,25,2019-06-25,2019,06
25013,26,2019-06-26,2019,06
25014,27,2019-06-27,2019,06
25015,28,2019-06-28,2019,06
25016,29,2019-06-29,2019,06
25017,30,2019-06-30,2019,06
25018,01,2019-07-01,2019,07
25019,02,2019-07-02,2019,07
25020,03,2019-07-03,2019,07
25021,04,2019-07-04,2019,07
25022,05,2019-07-05,2019,07
25023,06,2019-07-06,2019,07
25024,07,2019-07-07,2019,07
25025,08,2019-07-08,2019,07
25026,09,2019-07-09,2019,07
25027,10,2019-07-10,2019,07
25028,11,2019-07-11,2019,07
25029,12,2019-07-12,2019,07
25030,13,2019-07-13,2019,07
25031,14,2019-07-14,2019,07
25032,15,2019-07-15,2019,07
25033,16,2019-07-16,2019,07
25034,17,2019-07-17,2019,07
25035,18,2019-07-18,2019,07
25036,19,2019-07-19,2019,07
25037,20,2019-07-20,2019,07
25038,21,2019-07-21,2019,07
25039,22,2019-07-22,2019,07
25040,23,2019-07-23,2019,07
25041,24,2019-07-24,2019,07
25042,25,2019-07-25,2019,07
25043,26,2019-07-26,2019,07
25044,27,2019-07-27,2019,07
25045,28,2019-07-28,2019,07
25046,29,2019-07-29,2019,07
25047,30,2019-07-30,2019,07
25048,31,2019-07-31,2019,07
25049,01,2019-08-01,2019,08
25050,02,2019-08-02,2019,08
25051,03,2019-08-03,2019,08
25052,04,2019-08-04,2019,08
25053,05,2019-08-05,2019,08
25054,06,2019-08-06,2019,08
25055,07,2019-08-07,2019,08
25056,08,2019-08-08,2019,08
25057,09,2019-08-09,2019,08
25058,10,2019-08-10,2019,08
25059,11,2019-08-11,2019,08
25060,12,2019-08-12,2019,08
25061,13,2019-08-13,2019,08
25062,14,2019-08-14,2019,08
25063,15,2019-08-15,2019,08
25064,16,2019-08-16,2019,08
25065,17,2019-08-17,2019,08
25066,18,2019-08-18,2019,08
25067,19,2019-08-19,2019,08
25068,20,2019-08-20,2019,08
25069,21,2019-08-21,2019,08
25070,22,2019-08-22,2019,08
25071,23,2019-08-23,2019,08
25072,24,2019-08-24,2019,08
25073,25,2019-08-25,2019,08
25074,26,2019-08-26,2019,08
25075,27,2019-08-27,2019,08
25076,28,2019-08-28,2019,08
25077,29,2019-08-29,2019,08
25078,30,2019-08-30,2019,08
25079,31,2019-08-31,2019,08
25080,01,2019-09-01,2019,09
25081,02,2019-09-02,2019,09
25082,03,2019-09-03,2019,09
25083,04,2019-09-04,2019,09
25084,05,2019-09-05,2019,09
25085,06,2019-09-06,2019,09
25086,07,2019-09-07,2019,09
25087,08,2019-09-08,2019,09
25088,09,2019-09-09,2019,09
25089,10,2019-09-10,2019,09
25090,11,2019-09-11,2019,09
25091,12,2019-09-12,2019,09
25092,13,2019-09-13,2019,09
25093,14,2019-09-14,2019,09
25094,15,2019-09-15,2019,09
25095,16,2019-09-16,2019,09
25096,17,2019-09-17,2019,09
25097,18,2019-09-18,2019,09
25098,19,2019-09-19,2019,09
25099,20,2019-09-20,2019,09
25100,21,2019-09-21,2019,09
25101,22,2019-09-22,2019,09
25102,23,2019-09-23,2019,09
25103,24,2019-09-24,2019,09
25104,25,2019-09-25,2019,09
25105,26,2019-09-26,2019,09
25106,27,2019-09-27,2019,09
25107,28,2019-09-28,2019,09
25108,29,2019-09-29,2019,09
25109,30,2019-09-30,2019,09
25110,01,2019-10-01,2019,10
25111,02,2019-10-02,2019,10
25112,03,2019-10-03,2019,10
25113,04,2019-10-04,2019,10
25114,05,2019-10-05,2019,10
25115,06,2019-10-06,2019,10
25116,07,2019-10-07,2019,10
25117,08,2019-10-08,2019,10
25118,09,2019-10-09,2019,10
25119,10,2019-10-10,2019,10
25120,11,2019-10-11,2019,10
25121,12,2019-10-12,2019,10
25122,13,2019-10-13,2019,10
25123,14,2019-10-14,2019,10
25124,15,2019-10-15,2019,10
25125,16,2019-10-16,2019,10
25126,17,2019-10-17,2019,10
25127,18,2019-10-18,2019,10
25128,19,2019-10-19,2019,10
25129,20,2019-10-20,2019,10
25130,21,2019-10-21,2019,10
25131,22,2019-10-22,2019,10
25132,23,2019-10-23,2019,10
25133,24,2019-10-24,2019,10
25134,25,2019-10-25,2019,10
25135,26,2019-10-26,2019,10
25136,27,2019-10-27,2019,10
25137,28,2019-10-28,2019,10
25138,29,2019-10-29,2019,10
25139,30,2019-10-30,2019,10
25140,31,2019-10-31,2019,10
25141,01,2019-11-01,2019,11
25142,02,2019-11-02,2019,11
25143,03,2019-11-03,2019,11
25144,04,2019-11-04,2019,11
25145,05,2019-11-05,2019,11
25146,06,2019-11-06,2019,11
25147,07,2019-11-07,2019,11
25148,08,2019-11-08,2019,11
25149,09,2019-11-09,2019,11
25150,10,2019-11-10,2019,11
25151,11,2019-11-11,2019,11
25152,12,2019-11-12,2019,11
25153,13,2019-11-13,2019,11
25154,14,2019-11-14,2019,11
25155,15,2019-11-15,2019,11
25156,16,2019-11-16,2019,11
25157,17,2019-11-17,2019,11
25158,18,2019-11-18,2019,11
25159,19,2019-11-19,2019,11
25160,20,2019-11-20,2019,11
25161,21,2019-11-21,2019,11
25162,22,2019-11-22,2019,11
25163,23,2019-11-23,2019,11
25164,24,2019-11-24,2019,11
25165,25,2019-11-25,2019,11
25166,26,2019-11-26,2019,11
25167,27,2019-11-27,2019,11
25168,28,2019-11-28,2019,11
25169,29,2019-11-29,2019,11
25170,30,2019-11-30,2019,11
25171,01,2019-12-01,2019,12
25172,02,2019-12-02,2019,12
25173,03,2019-12-03,2019,12
25174,04,2019-12-04,2019,12
25175,05,2019-12-05,2019,12
25176,06,2019-12-06,2019,12
25177,07,2019-12-07,2019,12
25178,08,2019-12-08,2019,12
25179,09,2019-12-09,2019,12
25180,10,2019-12-10,2019,12
25181,11,2019-12-11,2019,12
25182,12,2019-12-12,2019,12
25183,13,2019-12-13,2019,12
25184,14,2019-12-14,2019,12
25185,15,2019-12-15,2019,12
25186,16,2019-12-16,2019,12
25187,17,2019-12-17,2019,12
25188,18,2019-12-18,2019,12
25189,19,2019-12-19,2019,12
25190,20,2019-12-20,2019,12
25191,21,2019-12-21,2019,12
25192,22,2019-12-22,2019,12
25193,23,2019-12-23,2019,12
25194,24,2019-12-24,2019,12
25195,25,2019-12-25,2019,12
25196,26,2019-12-26,2019,12
25197,27,2019-12-27,2019,12
25198,28,2019-12-28,2019,12
25199,29,2019-12-29,2019,12
25200,30,2019-12-30,2019,12
25201,31,2019-12-31,2019,12
25202,01,2020-01-01,2020,01
25203,02,2020-01-02,2020,01
25204,03,2020-01-03,2020,01
25205,04,2020-01-04,2020,01
25206,05,2020-01-05,2020,01
25207,06,2020-01-06,2020,01
25208,07,2020-01-07,2020,01
25209,08,2020-01-08,2020,01
25210,09,2020-01-09,2020,01
25211,10,2020-01-10,2020,01
25212,11,2020-01-11,2020,01
25213,12,2020-01-12,2020,01
25214,13,2020-01-13,2020,01
25215,14,2020-01-14,2020,01
25216,15,2020-01-15,2020,01
25217,16,2020-01-16,2020,01
25218,17,2020-01-17,2020,01
25219,18,2020-01-18,2020,01
25220,19,2020-01-19,2020,01
25221,20,2020-01-20,2020,01
25222,21,2020-01-21,2020,01
25223,22,2020-01-22,2020,01
25224,23,2020-01-23,2020,01
25225,24,2020-01-24,2020,01
25226,25,2020-01-25,2020,01
25227,26,2020-01-26,2020,01
25228,27,2020-01-27,2020,01
25229,28,2020-01-28,2020,01
25230,29,2020-01-29,2020,01
25231,30,2020-01-30,2020,01
25232,31,2020-01-31,2020,01
25233,01,2020-02-01,2020,02
25234,02,2020-02-02,2020,02
25235,03,2020-02-03,2020,02
25236,04,2020-02-04,2020,02
25237,05,2020-02-05,2020,02
25238,06,2020-02-06,2020,02
25239,07,2020-02-07,2020,02
25240,08,2020-02-08,2020,02
25241,09,2020-02-09,2020,02
25242,10,2020-02-10,2020,02
25243,11,2020-02-11,2020,02
25244,12,2020-02-12,2020,02
25245,13,2020-02-13,2020,02
25246,14,2020-02-14,2020,02
25247,15,2020-02-15,2020,02
25248,16,2020-02-16,2020,02
25249,17,2020-02-17,2020,02
25250,18,2020-02-18,2020,02
25251,19,2020-02-19,2020,02
25252,20,2020-02-20,2020,02
25253,21,2020-02-21,2020,02
25254,22,2020-02-22,2020,02
25255,23,2020-02-23,2020,02
25256,24,2020-02-24,2020,02
25257,25,2020-02-25,2020,02
25258,26,2020-02-26,2020,02
25259,27,2020-02-27,2020,02
25260,28,2020-02-28,2020,02
25261,29,2020-02-29,2020,02
25262,01,2020-03-01,2020,03
25263,02,2020-03-02,2020,03
25264,03,2020-03-03,2020,03
25265,04,2020-03-04,2020,03
25266,05,2020-03-05,2020,03
25267,06,2020-03-06,2020,03
25268,07,2020-03-07,2020,03
25269,08,2020-03-08,2020,03
25270,09,2020-03-09,2020,03
25271,10,2020-03-10,2020,03
25272,11,2020-03-11,2020,03
25273,12,2020-03-12,2020,03
25274,13,2020-03-13,2020,03
25275,14,2020-03-14,2020,03
25276,15,2020-03-15,2020,03
25277,16,2020-03-16,2020,03
25278,17,2020-03-17,2020,03
25279,18,2020-03-18,2020,03
25280,19,2020-03-19,2020,03
25281,20,2020-03-20,2020,03
25282,21,2020-03-21,2020,03
25283,22,2020-03-22,2020,03
25284,23,2020-03-23,2020,03
25285,24,2020-03-24,2020,03
25286,25,2020-03-25,2020,03
25287,26,2020-03-26,2020,03
25288,27,2020-03-27,2020,03
25289,28,2020-03-28,2020,03
25290,29,2020-03-29,2020,03
25291,30,2020-03-30,2020,03
25292,31,2020-03-31,2020,03
25293,01,2020-04-01,2020,04
25294,02,2020-04-02,2020,04
25295,03,2020-04-03,2020,04
25296,04,2020-04-04,2020,04
25297,05,2020-04-05,2020,04
25298,06,2020-04-06,2020,04
25299,07,2020-04-07,2020,04
25300,08,2020-04-08,2020,04
25301,09,2020-04-09,2020,04
25302,10,2020-04-10,2020,04
25303,11,2020-04-11,2020,04
25304,12,2020-04-12,2020,04
25305,13,2020-04-13,2020,04
25306,14,2020-04-14,2020,04
25307,15,2020-04-15,2020,04
25308,16,2020-04-16,2020,04
25309,17,2020-04-17,2020,04
25310,18,2020-04-18,2020,04
25311,19,2020-04-19,2020,04
25312,20,2020-04-20,2020,04
25313,21,2020-04-21,2020,04
25314,22,2020-04-22,2020,04
25315,23,2020-04-23,2020,04
25316,24,2020-04-24,2020,04
25317,25,2020-04-25,2020,04
25318,26,2020-04-26,2020,04
25319,27,2020-04-27,2020,04
25320,28,2020-04-28,2020,04
25321,29,2020-04-29,2020,04
25322,30,2020-04-30,2020,04
25323,01,2020-05-01,2020,05
25324,02,2020-05-02,2020,05
25325,03,2020-05-03,2020,05
25326,04,2020-05-04,2020,05
25327,05,2020-05-05,2020,05
25328,06,2020-05-06,2020,05
25329,07,2020-05-07,2020,05
25330,08,2020-05-08,2020,05
25331,09,2020-05-09,2020,05
25332,10,2020-05-10,2020,05
25333,11,2020-05-11,2020,05
25334,12,2020-05-12,2020,05
25335,13,2020-05-13,2020,05
25336,14,2020-05-14,2020,05
25337,15,2020-05-15,2020,05
25338,16,2020-05-16,2020,05
25339,17,2020-05-17,2020,05
25340,18,2020-05-18,2020,05
25341,19,2020-05-19,2020,05
25342,20,2020-05-20,2020,05
25343,21,2020-05-21,2020,05
25344,22,2020-05-22,2020,05
25345,23,2020-05-23,2020,05
25346,24,2020-05-24,2020,05
25347,25,2020-05-25,2020,05
25348,26,2020-05-26,2020,05
25349,27,2020-05-27,2020,05
25350,28,2020-05-28,2020,05
25351,29,2020-05-29,2020,05
25352,30,2020-05-30,2020,05
25353,31,2020-05-31,2020,05
25354,01,2020-06-01,2020,06
25355,02,2020-06-02,2020,06
25356,03,2020-06-03,2020,06
25357,04,2020-06-04,2020,06
25358,05,2020-06-05,2020,06
25359,06,2020-06-06,2020,06
25360,07,2020-06-07,2020,06
25361,08,2020-06-08,2020,06
25362,09,2020-06-09,2020,06
25363,10,2020-06-10,2020,06
25364,11,2020-06-11,2020,06
25365,12,2020-06-12,2020,06
25366,13,2020-06-13,2020,06
25367,14,2020-06-14,2020,06
25368,15,2020-06-15,2020,06
25369,16,2020-06-16,2020,06
25370,17,2020-06-17,2020,06
25371,18,2020-06-18,2020,06
25372,19,2020-06-19,2020,06
25373,20,2020-06-20,2020,06
25374,21,2020-06-21,2020,06
25375,22,2020-06-22,2020,06
25376,23,2020-06-23,2020,06
25377,24,2020-06-24,2020,06
25378,25,2020-06-25,2020,06
25379,26,2020-06-26,2020,06
25380,27,2020-06-27,2020,06
25381,28,2020-06-28,2020,06
25382,29,2020-06-29,2020,06
25383,30,2020-06-30,2020,06
25384,01,2020-07-01,2020,07
25385,02,2020-07-02,2020,07
25386,03,2020-07-03,2020,07
25387,04,2020-07-04,2020,07
25388,05,2020-07-05,2020,07
25389,06,2020-07-06,2020,07
25390,07,2020-07-07,2020,07
25391,08,2020-07-08,2020,07
25392,09,2020-07-09,2020,07
25393,10,2020-07-10,2020,07
25394,11,2020-07-11,2020,07
25395,12,2020-07-12,2020,07
25396,13,2020-07-13,2020,07
25397,14,2020-07-14,2020,07
25398,15,2020-07-15,2020,07
25399,16,2020-07-16,2020,07
25400,17,2020-07-17,2020,07
25401,18,2020-07-18,2020,07
25402,19,2020-07-19,2020,07
25403,20,2020-07-20,2020,07
25404,21,2020-07-21,2020,07
25405,22,2020-07-22,2020,07
25406,23,2020-07-23,2020,07
25407,24,2020-07-24,2020,07
25408,25,2020-07-25,2020,07
25409,26,2020-07-26,2020,07
25410,27,2020-07-27,2020,07
25411,28,2020-07-28,2020,07
25412,29,2020-07-29,2020,07
25413,30,2020-07-30,2020,07
25414,31,2020-07-31,2020,07
25415,01,2020-08-01,2020,08
25416,02,2020-08-02,2020,08
25417,03,2020-08-03,2020,08
25418,04,2020-08-04,2020,08
25419,05,2020-08-05,2020,08
25420,06,2020-08-06,2020,08
25421,07,2020-08-07,2020,08
25422,08,2020-08-08,2020,08
25423,09,2020-08-09,2020,08
25424,10,2020-08-10,2020,08
25425,11,2020-08-11,2020,08
25426,12,2020-08-12,2020,08
25427,13,2020-08-13,2020,08
25428,14,2020-08-14,2020,08
25429,15,2020-08-15,2020,08
25430,16,2020-08-16,2020,08
25431,17,2020-08-17,2020,08
25432,18,2020-08-18,2020,08
25433,19,2020-08-19,2020,08
25434,20,2020-08-20,2020,08
25435,21,2020-08-21,2020,08
25436,22,2020-08-22,2020,08
25437,23,2020-08-23,2020,08
25438,24,2020-08-24,2020,08
25439,25,2020-08-25,2020,08
25440,26,2020-08-26,2020,08
25441,27,2020-08-27,2020,08
25442,28,2020-08-28,2020,08
25443,29,2020-08-29,2020,08
25444,30,2020-08-30,2020,08
25445,31,2020-08-31,2020,08
25446,01,2020-09-01,2020,09
25447,02,2020-09-02,2020,09
25448,03,2020-09-03,2020,09
25449,04,2020-09-04,2020,09
25450,05,2020-09-05,2020,09
25451,06,2020-09-06,2020,09
25452,07,2020-09-07,2020,09
25453,08,2020-09-08,2020,09
25454,09,2020-09-09,2020,09
25455,10,2020-09-10,2020,09
25456,11,2020-09-11,2020,09
25457,12,2020-09-12,2020,09
25458,13,2020-09-13,2020,09
25459,14,2020-09-14,2020,09
25460,15,2020-09-15,2020,09
25461,16,2020-09-16,2020,09
25462,17,2020-09-17,2020,09
25463,18,2020-09-18,2020,09
25464,19,2020-09-19,2020,09
25465,20,2020-09-20,2020,09
25466,21,2020-09-21,2020,09
25467,22,2020-09-22,2020,09
25468,23,2020-09-23,2020,09
25469,24,2020-09-24,2020,09
25470,25,2020-09-25,2020,09
25471,26,2020-09-26,2020,09
25472,27,2020-09-27,2020,09
25473,28,2020-09-28,2020,09
25474,29,2020-09-29,2020,09
25475,30,2020-09-30,2020,09
25476,01,2020-10-01,2020,10
25477,02,2020-10-02,2020,10
25478,03,2020-10-03,2020,10
25479,04,2020-10-04,2020,10
25480,05,2020-10-05,2020,10
25481,06,2020-10-06,2020,10
25482,07,2020-10-07,2020,10
25483,08,2020-10-08,2020,10
25484,09,2020-10-09,2020,10
25485,10,2020-10-10,2020,10
25486,11,2020-10-11,2020,10
25487,12,2020-10-12,2020,10
25488,13,2020-10-13,2020,10
25489,14,2020-10-14,2020,10
25490,15,2020-10-15,2020,10
25491,16,2020-10-16,2020,10
25492,17,2020-10-17,2020,10
25493,18,2020-10-18,2020,10
25494,19,2020-10-19,2020,10
25495,20,2020-10-20,2020,10
25496,21,2020-10-21,2020,10
25497,22,2020-10-22,2020,10
25498,23,2020-10-23,2020,10
25499,24,2020-10-24,2020,10
